Year,Site,Habitat,Transect,Taxa,X,Y,Z,Length,Width,Height,Recruitment,Mortality,Fusion,Fission,Observer,Note
2013,LTER4,BR,T1,Por,0.6,28,2,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,0.61,29,17,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,0.64,30,50,1.8,0.7,1.5,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,0.64,40,4,2.7,1.3,2.7,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,0.65,61,9,19.1,12.3,8.3,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,0.66,0,70,15.8,10.7,10.4,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,0.66,45,50,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Por,0.7,32,40,4,1.6,2.8,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,0.7,54,7,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,0.73,30,38,17.2,6.8,17.3,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,0.74,10,57,2,0.8,1.7,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,0.74,67,7,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,0.75,97,6,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,0.76,22,46,2.1,0.9,2,1,0,0,0,MK,R
2013,LTER4,BR,T1,Poc,0.77,5,55,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Por,0.78,16,52,0.8,0.6,1,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,0.79,20,50,1.7,1,1.9,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,0.79,27,42,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,0.8,14,31,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,0.8,29,24,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Acr,0.8,8,55,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Poc,0.81,4,57,7,7,3.7,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,0.82,16,30,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,0.82,27,19,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,0.82,63,9,8.9,3.5,4,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,0.82,7,55,2,1.6,2,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,0.83,13,27,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,0.83,20,27,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,0.83,24,19,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,0.83,25,24,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,0.83,8,53,3.3,1.7,2.8,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,0.84,20,21,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,0.85,100,5,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Por,0.85,17,21,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,0.85,19,16,31.5,14.3,24.3,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,0.88,27,4,13.2,6.9,7.1,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,0.88,3,42,10.3,4,7.1,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,0.91,17,6,2.1,1.6,1,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,1,100,5,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Por,1.03,93,22,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Por,1.04,94,37,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Poc,1.05,32,9,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,1.1,37,50,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Poc,1.12,37,50,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Poc,1.15,13,8,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,1.15,85,35,3.6,2.1,2.9,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,1.15,87,35,1.3,1,1.2,1,0,0,0,MK,R
2013,LTER4,BR,T1,Poc,1.15,88,35,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,1.2,2,8,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.2,68,15,6.5,4.3,4.1,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.2,77,36,5.5,3.6,5.2,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.21,93,65,36.3,7.5,18.2,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.22,84,66,2.4,0.7,1.5,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,1.23,83,67,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.24,66,61,1.3,0.9,1.3,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,1.24,76,65,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,1.24,90,65,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Por,1.25,52,30,14.9,10.8,14.3,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.26,86,80,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Por,1.27,64,61,1.8,0.8,2,1,0,0,0,MK,R
2013,LTER4,BR,T1,Poc,1.28,100,100,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Por,1.28,51,34,4.7,0.6,3.1,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.28,59,54,1.8,0.3,4.6,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.28,82,72,1.1,0.5,0.9,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,1.28,95,67,1.4,1,1.3,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,1.28,97,67,1.5,0.9,1.2,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,1.29,52,37,1.8,0.7,1.6,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,1.29,77,82,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.3,100,68,5.2,2.3,3,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.3,54,50,2.3,0.9,1.9,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,1.3,94,70,2.1,0.9,3,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,1.31,87,76,2.1,0.8,0.5,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,1.32,72,72,4.1,2,2.5,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.35,43,23,10.3,8.6,12.5,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.35,60,69,13.2,3.6,5.7,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.35,80,76,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.35,95,75,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Poc,1.36,79,70,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Por,1.37,90,80,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Por,1.38,51,40,11.5,10,14.8,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.41,47,25,1.7,1.2,1.6,1,0,0,0,MK,R
2013,LTER4,BR,T1,Poc,1.42,24,26,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.42,90,80,1.6,1.1,0.6,1,0,0,0,MK,R
2013,LTER4,BR,T1,Poc,1.43,24,26,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.44,50,36,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.45,64,58,7.5,4.6,4.6,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.45,81,81,25.5,15.4,6.7,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.45,81,83,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.45,92,81,2,1.2,0.7,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,1.47,53,49,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.47,72,79,6.6,3.6,4.1,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.47,84,81,3.3,1.9,0.6,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.49,48,32,6.1,6.7,10.3,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.5,53,40,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Por,1.5,62,56,12.1,3.9,4.2,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.5,68,60,1.9,1.5,0.8,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,1.5,82,81,3.3,2.2,1.3,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.5,85,81,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.52,52,36,2.3,1.8,2.3,1,0,0,0,MK,R
2013,LTER4,BR,T1,Poc,1.52,54,40,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Por,1.52,85,81,4,2.1,1.9,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.53,58,52,26.6,9.6,13.2,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.53,65,59,5,2,1,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,1.53,81,2.5,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,1.54,32,21,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.54,52,40,3.2,2.9,3.1,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.54,81,81,1.5,1.1,1.1,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,1.54,82,81,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.55,54,34,2.3,0.6,2,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,1.55,57,47,9.4,5.7,9.1,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.55,76,81,13.2,10.3,4.1,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.58,85,82,3.7,2.5,0.7,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,1.6,32,8,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.6,60,73,1.3,0.5,1,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,1.6,84,80,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Por,1.61,70,81,5.4,2.3,3.8,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.64,76,81,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.64,81,79,2.9,2,1.2,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,1.65,63,72,8.7,6.7,7,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.66,74,81,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.66,78,81,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.68,80,78,1.4,0.9,1,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,1.68,83,70,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Por,1.69,84,70,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Por,1.72,78,74,3.8,2.2,3.4,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.72,81,79,5.8,5,5,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.73,82,82,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,1.74,77,74,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,1.75,59,70,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.75,78,75,7.2,5.7,7.1,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.76,77,77,3.7,3.1,3.4,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.76,97,77,28.6,18.7,6.1,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.77,80,64,11.2,3.3,5.3,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,1.8,75,45,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.8,82,67,6.2,1.7,1.4,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,1.81,77,74,4.5,2.3,2.9,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.81,82,75,18,16.3,15.2,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.83,82,64,1.6,0.8,0.8,1,0,0,0,MK,R
2013,LTER4,BR,T1,Poc,1.84,70,81,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.85,82,64,1.3,0.6,1.2,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,1.9,14,5,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Acr,1.9,97,77,4.5,3.5,2.9,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.91,92,60,9.8,8.1,10.7,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,1.91,98,77,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.93,87,69,7.4,5.3,7.6,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.95,27,7,11.3,4.7,6.4,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.95,5,1,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.95,68,11,5.1,4.1,4.6,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,1.95,95,60,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Por,1.99,92,52,8.3,4.7,8.9,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,2,22,11,13.2,7.3,8.2,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,2,70,17,10.3,9,9.7,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,2.04,19,3,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,2.08,21,10,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,2.09,37,5,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Por,2.2,2.4,8,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,2.2,37,5,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Poc,2.21,29,10,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Por,2.25,1,19,11.2,10.5,13.5,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,2.25,26,10,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Poc,2.27,57,15,3,2.8,2.9,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,2.29,25,10,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Por,2.3,23,10,6.8,2.9,4,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Acr,2.3,31,10,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Por,2.32,25,10,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,2.32,27,10,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,2.33,4,11,3.3,2.2,1.8,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,2.34,42,4,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,2.34,8,10,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,2.36,3,19,11.9,9.3,10.6,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,2.36,37,3,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,2.39,4,9,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,2.4,25,5,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Por,2.42,1,7,6.5,6.4,5.8,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,2.42,96,6,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,2.58,58,3,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,2.6,59,5,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Por,2.62,66,6,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,2.68,32,5,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,2.83,52,12,1.7,1.7,1.4,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,2.85,31,2,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,3.04,82,7,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,3.1,1,20,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Poc,3.1,15,15,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Poc,3.1,2,20,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Por,3.1,90,21,20.2,15,12.3,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Acr,3.11,3,14,10.7,3.8,7.6,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,3.19,63,11,3.9,4.5,4,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,3.2,23,12,1.3,1,2.5,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,3.23,30,15,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Por,3.25,85,17,7.9,6.8,7.6,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,3.26,19,16,2,1,2.2,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,3.31,86,15,2.2,1.6,2.5,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,3.31,91,1,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,3.35,95,15,2.3,1.1,1.4,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,3.38,3.5,23,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,3.54,31,9,7.7,7,6.5,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,3.55,34,6,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,3.57,31,9,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,3.65,65,0,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Poc,3.7,85,0,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Poc,3.75,68,7,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,3.8,98,3,4.2,1.4,3.1,0,0,0,0,MK,Lo
2013,LTER4,BR,T1,Por,3.84,15,11,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,3.9,10,6,4.5,2.1,3,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,3.92,45,12,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,3.93,23,12,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,4.1,42,13,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,4.18,0,8,2.8,2,2,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,4.19,2,7,2.7,1.3,2,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,4.22,41,6,9,6.3,6.4,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,4.35,78,1,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,4.5,95,5,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,4.6,58,3,3.9,1.2,2.1,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,4.68,89,10,1.5,1,1.1,1,0,0,0,MK,R
2013,LTER4,BR,T1,Poc,4.7,55,5,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Por,4.7,88,13,2.8,1.6,3.3,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,4.7,90,9,2,1.6,4.1,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,4.71,41,7,2.8,1.3,12,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,4.72,100,29,44.9,16.4,21.3,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,4.72,37,8,4.2,0.9,3.5,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,4.72,46,10,7,4.7,5.3,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,4.72,81,4,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,4.74,85,8,5.8,2.3,6,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,4.74,88,12,2.9,2.5,1.5,1,0,0,0,MK,R
2013,LTER4,BR,T1,Poc,4.75,46,5,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Por,4.75,50,11,4.3,1.9,2.9,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,4.75,57,0,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Poc,4.78,25,6,4.8,3.1,4.4,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,4.78,30,13,3.3,1.5,3.2,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,4.78,87,9,4,3.4,3.9,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,4.79,88,45,15.4,8.7,16.5,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,4.8,50,15,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,4.82,70,30,9.7,9.9,17.1,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,4.82,80,5,3.9,2.7,2.7,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,4.85,20,20,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Por,4.85,29,13,1.4,1.5,1.6,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,4.85,46,21,4.2,1.2,1.5,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,4.87,100,52,11.2,11.3,13.5,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,4.88,25,13,5.3,2.6,5.2,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,4.88,63,6,15.3,11.8,13.7,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,4.9,0,1,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,4.9,46,18,3.1,2.7,2.6,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,4.9,49,18,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Poc,4.9,61,20,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T1,Por,4.92,24,13,1.9,1.8,1.8,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,4.94,60,9,NA,NA,NA,0,0,0,0,MK,NA
2013,LTER4,BR,T1,Por,4.95,24,13,1.2,1,0.5,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,4.95,48,22,2.5,1.9,2.6,1,0,0,0,MK,R
2013,LTER4,BR,T1,Por,5,76,51,17,15.4,15,0,0,0,0,MK,Ed
2013,LTER4,BR,T2,Por,0,58,60,5,3,1,0,0,0,0,HA,NA
2013,LTER4,BR,T2,Por,0.04,61,63,7,1,3,0,0,0,0,HA,NA
2013,LTER4,BR,T2,Por,0.05,57,60,6,5,6.5,0,0,0,0,HA,NA
2013,LTER4,BR,T2,Por,0.07,64,65,4,2,1,0,0,0,0,HA,NA
2013,LTER4,BR,T2,Por,0.07,68,64,4.2,3,2,0,0,0,0,HA,NA
2013,LTER4,BR,T2,Por,0.07,9,20,18,14,15,0,0,0,0,HA,NA
2013,LTER4,BR,T2,Por,0.13,5,39,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T2,Por,0.13,70,67,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER4,BR,T2,Por,0.14,57,62,2,2.8,0.2,1,0,0,0,HA,R
2013,LTER4,BR,T2,Por,0.16,59,60,5,3.2,1,0,0,0,0,HA,NA
2013,LTER4,BR,T2,Por,0.16,65,62,7.5,4.8,0.5,0,0,0,0,HA,NA
2013,LTER4,BR,T2,Por,0.17,57,59,3,2.5,1,1,0,0,0,HA,R
2013,LTER4,BR,T2,Por,0.17,80,74,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T2,Por,0.35,64,35,76,85,67,0,0,0,0,HA,NA
2013,LTER4,BR,T2,Poc,0.5,10,10,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T2,Poc,0.63,12,10,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T2,Por,0.87,23,5,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T2,Por,0.89,59,1,4,5,3,0,0,0,0,HA,Br
2013,LTER4,BR,T2,Por,1.25,85,0,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER4,BR,T2,Poc,1.42,10,0,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER4,BR,T2,Poc,1.65,15,30,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T2,Poc,1.68,6,27,NA,NA,NA,0,0,0,0,NA,NA
2013,LTER4,BR,T2,Por,1.85,9,10,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER4,BR,T2,Por,1.95,4,12,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER4,BR,T2,Por,2.19,17,4,2,1.5,0.5,1,0,0,0,HA,R
2013,LTER4,BR,T2,Poc,2.2,90,10,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER4,BR,T2,Poc,2.23,24,3,8,6,6,0,0,0,0,HA,Lo
2013,LTER4,BR,T2,Poc,2.25,45,8,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER4,BR,T2,Por,2.3,39,24,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER4,BR,T2,Acr,2.3,41,40,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER4,BR,T2,Por,2.3,41,40,NA,NA,NA,0,0,0,0,HA,NA
2013,LTER4,BR,T2,Acr,2.33,37,52,6.5,3,1,0,0,0,0,HA,NA
2013,LTER4,BR,T2,Por,2.34,44,35,3.5,2.2,1,0,0,0,0,HA,NA
2013,LTER4,BR,T2,Por,2.36,10,15,15,13,16,0,0,0,0,HA,NA
